name,ph_seq,ph_dur
36_nbzdds_31,h ai t ing j i an SP h u x i SP AP SP,0.13 0.15 0.16 0.16 0.2 0.04 0.295 0.105 0.22 0.2075 0.3225 0.495 0.145 0.155 0.09431
36_nn_46,n i z i j i q ve b u zh i d ao AP,0.13 0.1275 0.1325 0.1575 0.1225 0.1475 0.1525 0.13 0.15 0.12 0.15 0.17 0.11 0.625 0.43106
36_yycy_7,SP r uo sh eng m ing SP r u g uo SP ch ang d i an ing SP,0.205782 0.1 0.4725 0.2675 0.67 0.06 0.395 0.675 0.17 0.16 0.19 0.16 0.04 0.19 0.26 0.12 0.02 0.35 0.275 0.437284
36_yxqc_24,SP ie sh i uo j ing h ong i SP spn ie er h ou i ong b ao d e f en f ang AP SP,0.15 0.01 0.2 0.2275 0.0925 0.2 0.11 0.16 0.17 0.13 0.16 0.03 0.31 0.04 0.2 0.3 0.01 0.03 0.12 0.16 0.04 0.08 0.19 0.13 0.16 0.315 0.3385 0.352358
36_syst_16,SP AP SP in u ei n i SP zh i u ei n i spn AP SP h e uo i q i AP SP,0.410295 0.115 0.055 0.2175 0.0225 0.2075 0.1225 0.22 0.1 0.15 0.01 0.01 0.43 0.07 0.07 0.06 0.32 0.13 0.17 0.01 0.36 0.2475 0.3225 0.28 0.27063 0.351111
36_yxqc_10,AP m o SP r an b a uo zh ao l i ang AP,0.1575 0.0925 0.275 0.095 0.1 0.17 0.08 0.24 0.09 0.19 0.19 0.01 0.01 0.2725 0.37275
36_knf_22,k e n eng uo SP spn i an i ao i t SP i ao l u SP z ou d ao h ei b a SP AP SP,0.2 0.05 0.16 0.2575 0.1025 0.39 0.22 0.01 0.01 0.01 0.01 0.34 0.12 0.21 0.01 0.01 0.09 0.285 0.045 0.15 0.16 0.07 0.13 0.17 0.11 0.14 0.165 0.09 0.39494 0.420567
36_yycy_38,SP uo d uo x i ang z ai j i an n i AP SP,0.315578 0.1275 0.0725 0.2275 0.31 0.0125 0.1075 0.1125 0.2 0.15 0.01 0.17 0.15 0.09 0.29625 0.497755
36_bjdldrz_0,SP SP k ai sh i d e SP k ai sh AP SP i uo m en d ou sh i h ai z i SP,0.06 0.08 0.19 0.28 0.27 0.26 0.05 0.11 0.1 0.15 0.345 0.275 0.165 0.255 0.01 0.24 0.14 0.28 0.05 0.17 0.27 0.1075 0.1525 0.465 0.205 0.035 0.75183
36_ybkjdn_24,SP uo c ong q i an SP x i ang x in SP,0.04 0.225 0.205 0.23 0.2 0.05 0.26 0.37 0.24 0.01 0.45 0.2 0.15 0.460822
36_ykndyw_6,zh e sh i SP t i an g ang h ao SP h ei l e SP,0.16 0.12 0.2525 0.0175 0.09 0.17 0.01 0.51 0.06 0.21 0.27 0.17 0.22 0.13 0.19 0.18 0.27 0.19763
36_la_5,SP c uo d e sh i j i an h ai sh i c uo d e h ao AP SP,0.107324 0.2 0.14 0.05 0.06 0.2975 0.04 0.0725 0.01 0.1075 0.0925 0.1 0.14 0.07 0.17 0.35 0.07 0.22 0.24 0.71 0.31981 0.125624
36_trhxn_21,SP t u SP r an h ao x i ang n i AP n i h u ei SP z ai SP n a l i SP AP,0.431406 0.12 0.135 0.225 0.1 0.2375 0.1925 0.6275 0.2225 0.01 0.71 0.04 0.275 0.5725 0.1125 0.26 0.18 0.02 0.25 0.05 0.26 0.4 0.22 0.05 0.84 0.06 0.18 0.085 0.46137
36_la_20,SP uo m en j i ou h ao SP j v h ao s an SP,0.06 0.3275 0.1325 0.3175 0.1125 0.04 0.23 0.19 0.235 0.055 0.14 0.3 0.16 0.43 0.25 0.82 0.319133
36_ydt_39,SP uo SP sh i m i k ai l ang j i l uo AP,0.499478 0.01 0.13 0.3275 0.1 0.0625 0.07 0.22 0.22 0.09 0.14 0.15 0.16 0.13 0.395 0.37244
36_nbzdds_45,d e AP g ao SP k ong l i SP,0.03 0.315 0.4025 0.0725 0.37 0.08 0.24 0.59 0.11 0.415 0.23106
36_la_48,SP uo x spn z e SP spn ang g uan AP SP,0.254399 0.275 0.2325 0.12 0.1025 0.21 0.14 0.06 0.29 0.09 0.615 0.385 1.075116
36_trhxn_27,z u ei SP AP spn a h u ei AP SP i AP t u r an f an g u en j i ao t ong zh e SP b u SP spn ing x i AP,0.23 0.01 0.185 0.1 0.13 0.045 0.1975 0.2025 0.01 0.21 0.135 0.055 0.295 0.385 0.14 0.27 0.1 0.12 0.3 0.32 0.17 0.01 0.2275 0.1625 0.01 0.2875 0.1425 0.26 0.17 0.27 0.38 0.09 0.145 0.135 0.03 0.3 0.26 0.25 0.10994
36_ykndyw_22,d ang h ua v SP k ai sh i SP d uo v d e sh i SP h ou SP,0.1 0.1 0.24 0.3375 0.1525 0.06 0.13 0.12 0.23 0.15 0.06 0.07 0.35 0.25 0.1 0.07 0.35 0.26 0.07 0.23 0.37 0.37962
36_fq_1,SP zh i SP d ao zh ang d a i h ou c ai d ong SP d e n i b u r ong i SP,0.06 0.16 0.205 0.095 0.08 0.19 0.2 0.2 0.09 0.47 0.3275 0.1725 0.22 0.19 0.17 0.11 0.14 0.32 0.09 0.3 0.15 0.235 0.195 0.14 0.13 0.23 0.41 0.495697
36_ybkjdn_21,SP x i ang q v n ei x ie c eng j ing i ou n i d e d i f ang SP,0.24381 0.15 0.01 0.0775 0.1025 0.0475 0.1125 0.1175 0.1125 0.07 0.17 0.1 0.1 0.32 0.01 0.02 0.16 0.21 0.13 0.05 0.18 0.16 0.26 0.24 0.4105
36_yd_16,SP sh a sh a SP ai n i SP AP,0.302812 0.23 0.2075 0.2225 0.24 0.12 0.28 0.16 0.505 0.125 0.25525
36_ybkjdn_31,SP zh ong v m ing b ai uo m ing l i m ei n SP,0.246009 0.19 0.1275 0.1025 0.16 0.18 0.08 0.35 0.12 0.15 0.13 0.19 0.12 0.13 0.16 0.46 0.20606
36_syst_17,k an spn d an f eng q ing SP,0.21 0.1575 0.2575 0.065 0.13 0.21 0.24 0.29 0.68 0.40712
36_nbzdds_28,SP uo f ei x ing SP AP SP,0.27 0.1775 0.1925 0.38 0.31 0.455 0.085 0.33594 0.22483
36_qmnlg_10,t ing g uo t i an k ong j v j ve f ei n i ao SP,0.22 0.16 0.09 0.115 0.165 0.02 0.2075 0.1425 0.23 0.14 0.1425 0.1375 0.26 0.19 0.27 0.13 0.01 0.24 0.778106
36_ykndyw_21,d ang SP n i SP t u r an k an uo d e sh SP i h ou SP,0.16 0.14 0.07 0.11 0.425 0.075 0.15 0.2 0.09 0.2025 0.1475 0.28 0.31 0.01 0.1 0.675 0.075 0.01 0.22 0.415 0.842745
36_yycy_35,n a spn a c ong c ong i i an j i ou SP b ie l i SP AP,0.11 0.1175 0.0325 0.02 0.18 0.2375 0.1625 0.37 0.44 0.02 0.275 0.165 0.01 0.175 0.085 0.09 0.21 0.13 0.365 0.15 0.138
36_nn_14,SP zh en x in d e d u ei uo h ao SP,0.443787 0.13 0.3475 0.2125 0.2375 0.0625 0.16 0.14 0.01 0.19 0.19 0.16 0.165 0.660401
36_fq_0,SP z ong sh i x i ang n i s uo q v q ve b u SP c eng sh uo x ie x ie n i SP,0.260147 0.025 0.01 0.24 0.135 0.2425 0.0125 0.1175 0.1325 0.14 0.2 0.395 0.265 0.2075 0.1925 0.15 0.13 0.22 0.12 0.21 0.18 0.23 0.14 0.24 0.14 0.21 0.16 0.15 0.42 1.17654
36_nn_34,SP b u i ao q i ou h u ei b ao AP SP,0.392154 0.1 0.5075 0.0225 0.1575 0.1525 0.01 0.13 0.15 0.02 0.38 0.15 0.2 0.31881 0.454376
36_yycy_11,SP l u d eng x ia h u en h u ang d e j i an ing AP,0.252336 0.17 0.08 0.11 0.2075 0.2025 0.2175 0.3125 0.01 0.06 0.15 0.02 0.31 0.04 0.21 0.18 0.05 0.01 0.31 0.34538
36_xhn_0,SP x i h uan n i,0.11 0.26 0.27 0.23 0.26 0.04 1.61638
36_bllxmx_2,SP m ei g e m o x i an d e t a zh i d ao AP SP,0.355896 0.18 0.2975 0.0925 0.1775 0.2325 0.16 0.5 0.01 0.02 0.07 0.12 0.09 0.1 0.16 0.11 0.08 0.115 0.225 0.346327
36_wyy_19,SP uo spn i u ei n i AP,0.413424 0.2575 0.13 0.0125 0.01 1.79 0.06 0.2 0.3425
36_trhxn_8,t u r an h ao x i ang n i SP AP n i h u ei z ai SP n a l i AP,0.19 0.2775 0.1425 0.205 0.225 0.58 0.9 0.01 0.04 0.07 0.23 0.095 0.46 0.115 0.2 0.18 0.01 0.21 0.23 0.37 0.42 0.05 0.84 0.1 0.12 0.39419
36_syst_2,sh i j i an zh ao j i d e SP ch ong sh ua zh e SP,0.22 0.09 0.11 0.02 0.1 0.12 0.355 0.165 0.33 0.16 0.225 0.615 0.2 0.27 0.21 0.35 0.17 0.17 0.6015
36_qmnlg_25,SP v sh u ei j i ao l v SP g u SP sh an l ing SP,0.416508 0.0925 0.2175 0.02 0.0775 0.1725 0.01 0.2775 0.0825 0.255 0.055 0.14 0.15 0.24 0.29 0.46 0.01 0.355 0.849799
36_sjmhynhhxk_14,SP zh i d ao n i b u n eng SP h ai i ao n i g an sh ou AP,0.06 0.14 0.36 0.08 0.17 0.07 0.05 0.18 0.23 0.21 0.38 0.21 0.16 0.2 0.01 0.02 0.08 0.07 0.15 0.15 0.26 0.06 0.27587
36_hsgddj_0,SP uo sh i zh i h ua sh en g u d ao d e l an j ing SP,0.1775 0.06 0.25 0.09 0.1225 0.1075 0.1225 0.13 0.14 0.11 0.14 0.14 0.11 0.16 0.14 0.43 0.07 0.2375 0.1425 0.105 0.21938
36_nbzdds_26,SP ie k ong s a m an l e x ing x ing SP AP SP,0.562177 0.1575 0.1125 0.1175 0.2225 0.41 0.27 0.2 0.13 0.82 0.21 0.15 0.26 0.55 0.31 0.3515 0.256236
36_yycy_34,SP uo d uo x i ang z ai j i an n i AP SP,0.09 0.03 0.15 0.1925 0.245 0.0125 0.1175 0.1225 0.2 0.16 0.04 0.18 0.06 0.1075 0.1975 0.11519
36_yd_31,SP b u q v j i j i ao SP g ong SP spn ing b u g ong AP spn,0.182086 0.09 0.0675 0.1525 0.0375 0.1725 0.4775 0.2325 0.01 0.255 0.405 0.08 0.32 0.07 0.03 0.2075 0.1725 0.08 0.16 0.335 0.165 1.28656
36_ybkjdn_12,SP u ei l e zh ao d ao n i SP AP SP,0.50941 0.01 0.02 0.12 0.21 0.21 0.74 0.13 0.63 0.07 0.31 0.14 0.36725 0.29932
36_ydt_15,SP n i ie q ing q ing d e f u h e AP,0.271406 0.14 0.2275 0.0525 0.2 0.1 0.17 0.22 0.04 0.07 0.24 0.12 0.18 0.355 0.43925
36_yd_17,b u q v j i j i ao SP AP SP g ong SP spn ing b u g ong AP spn ing SP,0.14 0.0575 0.1125 0.0975 0.1625 0.49 0.23 0.01 0.26 0.085 0.285 0.04 0.09 0.31 0.06 0.05 0.21 0.2 0.08 0.15 0.295 0.24 0.045 1.005 0.70525
36_wyy_13,SP u ang j i uo x ing m ing SP AP SP,0.523878 0.01 0.2075 0.1525 0.3475 0.1 0.2625 0.4 0.07 0.765 0.135 0.36538 0.199637
36_yxqc_13,SP spn l ai s uo u ei ai q ing SP AP SP,0.448231 0.4075 0.0825 0.11 0.21 0.02 0.01 0.53 0.25 0.23 0.5 0.09 0.39894 0.349977
36_ydt_43,SP i ong z u ei l ang m an d e f u g e AP,0.11 0.01 0.1 0.2375 0.0125 0.02 0.12 0.1 0.2 0.25 0.04 0.04 0.24 0.19 0.11 0.165 0.377
36_hsgddj_3,SP ie i ou f ei n i ao z ai b ei sh ang t ing SP,0.669388 0.01 0.02 0.02 0.23 0.39 0.17 0.02 0.08 0.18 0.23 0.27 0.28 0.21 0.3675 0.2325 0.425 0.28987
36_hsgddj_23,SP zh i sh i i h an n i zh ong j i ou SP,0.272608 0.1 0.0775 0.35 0.0125 0.21 0.15 0.22 0.06 0.12 0.17 0.24 0.13 0.03 0.095 0.492981
36_bllxmx_4,b i an d a b i an x i ao zh en d e q i m i ao SP AP SP,0.25 0.01 0.0675 0.0425 0.0975 0.1125 0.01 0.0375 0.1425 0.01 0.0675 0.1225 0.15 0.04 0.07 0.19 0.06 0.13 0.02 0.3 0.32 0.44 0.305692
36_knf_5,n eng f ou b u q ing i j i ou sh en x i an SP,0.11 0.0475 0.1925 0.11 0.12 0.03 0.24 0.26 0.3 0.2 0.06 0.42 0.23 0.25 0.23 0.01 0.665 0.401202
36_wyy_26,SP t e b ie sh i ie l i SP,0.08 0.13 0.3475 0.0325 0.205 0.235 0.01 0.58 0.11 0.84 0.540217
36_xhn_1,SP n a u ei x i ao d e AP i an j ing SP,0.328186 0.07 0.01 0.01 0.5675 0.34 0.0125 0.02 0.11 1.0 0.205 0.015 0.32 0.17 0.605 0.650354
36_wyy_35,j i ou s uan d uo i m i ao AP,0.17 0.02 0.1475 0.2025 0.3175 0.0325 0.01 1.45 0.06 0.01 0.195 0.40363
36_la_23,SP uo b a h u ei i q ing s uan SP AP SP,0.422585 0.1475 0.0525 0.1075 0.28 0.0125 0.01 0.4 0.22 0.2 0.27 0.295 0.115 0.44387 0.363152
36_syst_20,zh eng b u g uo zh ao x i AP SP i ou n i an zh e u ang x i AP,0.16 0.16 0.05 0.16 0.11 0.07 0.15 0.21 0.29 0.36 0.32 0.07 0.01 0.15 0.08 0.02 0.17 0.09 0.18 0.01 0.3 0.28 0.345 0.29531
36_mtnh_12,SP m ei i c i SP k u AP,0.171587 0.17 0.2975 0.1725 0.28 0.365 0.085 0.18 0.575 0.45244
36_mtnh_34,SP m ing t i an n i h ao SP sh eng in d uo m i ao x i ao SP AP SP,0.197551 0.12 0.1375 0.1525 0.02 0.1375 0.1625 0.4 0.19 0.675 0.405 0.19 0.44 0.1 0.05 0.22 0.11 0.01 0.1375 0.2225 0.01 0.44 0.15 0.48913 0.293651
36_nn_41,z i x in x in b u g ao SP,0.17 0.405 0.155 0.135 0.155 0.2025 0.0775 0.39 0.16 0.195 0.604082
36_mtnh_29,m ing t i an n i h ao SP h an zh e l ei u ei x SP i ao SP,0.16 0.1075 0.1725 0.02 0.1675 0.1525 0.37 0.23 0.55 0.56 0.1 0.21 0.11 0.3 0.06 0.27 0.02 0.1475 0.7575 0.505 0.01 0.135 0.24881
36_yycy_25,SP ve z ou ve m an ch ang d e l in j ing AP SP,0.472494 0.07 0.11 0.1875 0.28 0.0925 0.12 0.13 0.15 0.05 0.3 0.07 0.18 0.19 0.845 0.46869 0.196599
36_hsgddj_10,SP ai w an zh ang g ao k ong d e y ing SP,0.342562 0.2875 0.18 0.0325 0.1 0.1675 0.0825 0.175 0.135 0.15 0.09 0.28 0.03 0.145 0.450237
